,class,lines,direction,text,signs,complete,alignment,sign height,images
1,??,1,R/L,+090-740-220-000[,4,N,,,
3,??,1,R/L,+000-000-000[,3,N,,,
1,MS,1,R/L,+090-740-220-055-001-741-500-705+,8,Y,,Unequal,
3,??,1,R/L,+000-000-000-002-920-317[,6,N,,Unequal,
5,TS,1,,]880+,1,?,Indefinable,Indefinable,
1,UC,1,R/L,]235-002-861+,3,?,,,
3,MS,1,R/L,+090-740-220-055-001-741-500-705+,8,Y,,,
1,UC,1,R/L,+000-000-892-000+,4,N,,,
1,TS,1,R/L,+125-070[,2,?,,,
3,??,1,,+000+,1,N,Indefinable,Indefinable,
5,MS,1,R/L,+090-740-220-055-001-741-500-705+,8,Y,,,
1,UC,1,R/L,]002-861+,2,?,,,
3,UC,1,R/L,]390-590-032-002-000[,5,N,,,
1,MS,1,R/L,+090-740-220-055-001-741-500-705+,8,Y,,,
3,UC,1,R/L,]000-000-032-000+,4,N,,,
1,??,1,R/L,+740-390-590-032-002-000[,6,N,,,
3,??,1,R/L,+055-000-000[,3,N,,,
1,UC,1,,]000-220-240-002-000[,5,N,,,
1,??,1,,]000-000-000[,3,N,,,
3,??,1,,]000-000-220-617[,4,N,,,
1,UC,1,,]000-240-000-000+,4,N,,,
1,PP,1,R/L,]236-002-861+,3,?,,,
3,??,1,R/L,]000-390-590-220[,4,N,,,
1,UC,1,,+000-575-000[,3,N,,,
1,??,1,R/L,+740-798-803-002-000[,5,N,,,
3,??,1,R/L,+740-760-000[,3,N,,,
1,MS,1,R/L,+090-740-220-055-001-741-500-705+,8,Y,,,
1,PP,1,R/L,+740-482-002-820+,4,Y,,,
1,??,1,R/L,]000-002-000[,3,N,,,
3,SP,1,R/L,]234-220-002-820[,4,?,,,
1,??,1,R/L,+740-904-000-000[,4,N,,,
3,??,1,R/L,+104-000-000-406[,4,N,,,
1,??,1,R/L,+740-100-231-000[,4,N,,,
3,??,1,R/L,+740-388-233-220-002-000[,6,N,,,
5,??,1,R/L,+740-760-335-240-000[,5,N,,,
1,UC,1,,+000-798-000-000-269-520+,6,N,,,
1,UC,1,,]220-002-368-840-900+,5,?,,,
1,UC,1,R/L,]000-255-235-000[,4,N,,,
1,VN,1,,+700+,1,Y,Indefinable,Indefinable,
3,SS,1,R/L,+740-090-703+,3,Y,,,
5,PP,1,R/L,+740-821-741-060-920+,5,Y,,,
1,SC,1,R/L,+317-590-111+,3,Y,,,
1,PP,1,R/L,+233-226-032-060-220-575+,6,Y,,,
1,PP,1,R/L,+100-031-002-861+,4,Y,,,
1,UC,1,R/L,+154-118[,2,?,,,
1,SC,1,,+877-032-480+,3,Y,,,
1,SC,1,,+255-346-510+,3,Y,,,
1,??,1,,]000-495+,2,N,,,
1,??,1,L/R,]740-000[,2,N,,,
1,UC,1,R/L,]000-495-002-861+,4,N,,,
1,UC,1,,+740+,1,Y,Indefinable,Indefinable,
1,??,1,,+472-000[,2,N,,,
1,UC,1,,]550+,1,?,Indefinable,Indefinable,
1,??,1,,]850[,1,N,,,
1,UC,1,,]140+,1,?,Indefinable,Indefinable,
1,UC,1,,+402+,1,Y,Indefinable,Indefinable,
1,PP,1,L/R,+156-031-240+,3,Y,,,
1,UC,1,,]744+,1,?,Indefinable,Indefinable,
1,UC,1,,]000-000-000-390-000[,5,N,,,
1,SC,1,,+790-001-480+,3,Y,Partly linear,Unequal,
1,SC,1,R/L,+831-413-840-091+,4,Y,Linear,Unequal,
1,UC,1,R/L,+000-033-000+,3,N,,,
1,UC,1,L/R,+740-005+,2,Y,,,
1,UC,1,,+165-012+,2,Y,,,
1,UC,1,R/L,+390-001-000-142-031+,5,N,,,
1,2L,2,R/L,+741-032/031-046+,4,Y,,,
1,SS,1,R/L,+035-171+,2,Y,,,
1,UC,1,,]511[,1,?,Indefinable,Indefinable,
1,2L,2,R/L,+742-406/740-482-235-001-480+,7,Y,,,
1,SS,1,R/L,+740-142-480+,3,Y,,,
1,UC,1,,+706+,1,Y,Indefinable,Indefinable,
1,SS,1,R/L,+400-158-854[,3,?,,,
1,PP,1,L/R,+740-176-002-861+,4,Y,,Unequal,
3,UC,1,,+230+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+000-004-067-703-060-900+,6,N,,Unequal,
1,UC,1,,+956+,1,Y,Indefinable,Indefinable,
1,UC,1,,+002+,1,Y,Indefinable,Indefinable,
1,UC,1,,+064-630+,2,Y,,,
1,UC,1,,+064-002+,2,Y,,,
1,UC,1,,+920-130-511-000-002+,5,N,,,
1,UC,1,,+590-252+,2,Y,,,
1,UC,1,,+831-585+,2,Y,,,
1,UC,1,,+790+,1,Y,Indefinable,Indefinable,
1,UC,1,,+836+,1,Y,Indefinable,Indefinable,
1,SS,1,L/R,+679-740-575+,3,Y,Linear,Equal,
3,MS,1,R/L,+679-740-575-017-798+,5,Y,Linear,Equal,
1,SS,1,R/L,+390-004+,2,Y,Linear,Indefinable,
1,LP,1,R/L,+520-033-705-220-415-002-861+,7,Y,Linear,Equal,
1,PP,1,R/L,+151-176-002-861+,4,Y,Linear,Equal,
1,LP,1,R/L,+740-840-416-240-741-500-091+,7,Y,Linear,Adapted,
1,PP,1,R/L,+527-550-235+,3,Y,Linear,Equal,
1,2L,2,R/L,+740-760-240/740-952-740+,6,Y,Linear line-by-line,Unequal,
1,SC,1,R/L,+527-388+,2,Y,Linear,Equal,
1,SC,1,R/L,+400-703-617+,3,Y,Linear,Unequal,
1,PP,1,R/L,+565-740-235+,3,Y,Linear,Equal,
1,UC,1,,]817[,1,?,Indefinable,Indefinable,
1,UC,1,,+845-630+,2,Y,,,
1,PP,1,R/L,+506-002-817+,3,Y,Linear,Unequal,
1,SC,1,R/L,+407-845-233-806+,4,Y,Linear,Equal,
1,SS,1,R/L,+740-061-877[,3,?,Linear,Equal,
1,SS,1,R/L,+390-003+,2,Y,Linear,Indefinable,
1,PP,1,R/L,+740-440-741-060-920+,5,Y,Linear,Equal,
1,LP,1,R/L,+740-032-845-240-002-269-892-810-033+,9,Y,Linear,Equal,
1,PP,1,R/L,+740-798-235+,3,Y,Linear,Unequal,
1,UC,1,R/L,+220-455-125-031+,4,Y,Linear,Unequal,
1,PP,1,R/L,+679-060-550+,3,Y,Linear,Unequal,
1,PP,1,R/L,+090-740-101-908-545+,5,Y,Linear,Adapted,
1,UC,1,R/L,+740-923-000-002-285+,5,N,Linear,Equal,
1,SS,1,R/L,+161-924-146+,3,Y,Linear,Equal,
1,SS,1,R/L,+740-831-820-705+,4,Y,,,
1,UC,1,R/L,+000-035-705+,3,N,,,
1,UC,1,R/L,+808-033-002-000-031+,5,N,,,
1,SS,1,R/L,+158-900-415+,3,Y,,,
1,PP,1,R/L,+617-142-002-817+,4,Y,Linear,Equal,
1,SS,1,R/L,+407-003+,2,Y,Linear,Equal,
1,SS,1,R/L,+153-803-595+,3,Y,Linear,Equal,
1,SC,1,R/L,]460-503-741-279+,4,?,Linear,Equal,
1,UC,1,L/R,+002-861-096[,3,?,,,
1,AN,1,L/R,+158-032+,2,Y,,,
1,PP,1,R/L,+400-740-760-435-690+,5,Y,,,
1,UC,1,R/L,+140-705[,2,?,Linear,Equal,
1,2L,2,R/L,+817-740-194/740-760-001-741-390-032+,9,Y,Partly linear,Unequal,
1,2L,2,R/L,+368-001-550/740-543-350-002-820+,8,Y,Partly linear,Unequal,
1,2L,2,R/L,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+,16,N,Linear,Adapted,
1,SS,1,R/L,+740-821+,2,Y,Linear,Equal,
1,UC,1,,+740+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,]000-033-706-806[,4,N,Linear,Equal,
1,PP,1,R/L,+155-806-467-001-692+,5,Y,Linear,Equal,
1,PP,1,R/L,+740-100-176-741-617+,5,Y,Linear,Equal,
1,PP,1,R/L,+621-390-844-002-820+,5,Y,Slanting linear,Unequal,
1,2L,2,R/L,+368-501-706/821-001-480-850-595-391+,9,Y,Partly linear,Unequal,
1,SC,1,R/L,+401-698+,2,Y,Linear,Equal,
1,SS,1,R/L,+154-806-468+,3,Y,Linear,Equal,
1,LP,1,R/L,+740-760-070-255-832-240-002-595-504-803+,10,Y,Slanting linear,Increasing,
1,PP,1,R/L,+740-760-440-090-853-016+,6,Y,Linear,Adapted,
1,LC,1,R/L,+390-600-617-002-190-125-632-032+,8,Y,Squeezed,Adapted,
1,PP,1,R/L,+740-752-001-595-204-920+,6,Y,Linear,Equal,
1,PP,1,R/L,+390-003-002-861+,4,Y,Linear,Equal,
1,LP,1,R/L,+740-760-072-921-032-002-820+,7,Y,Linear,Equal,
1,SC,1,R/L,+064-840-140-740-176+,5,Y,Linear,Unequal,
1,LC,1,R/L,+125-435-255-002-286-220-031-012-031-455-033-590+,12,Y,Linear,Increasing,
1,PP,1,R/L,+740-604-142-002-518+,5,Y,Linear,Equal,
1,LC,1,R/L,+400-892-081-518-001-031-250+,7,Y,Linear,Equal,
1,PP,1,R/L,+740-900-790-220-415-798-806+,7,Y,Linear,Equal,
1,SS,1,R/L,+035-171+,2,Y,,,
1,LC,1,R/L,+520-382-032-002-820-001-440-012+,8,Y,Linear,Equal,
1,UC,1,,+230+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+740-000-000-000-000+,5,N,Indefinable,Unequal,
1,UC,1,R/L,]000-235-002-861+,4,N,Linear,Equal,
1,LP,1,R/L,+090-740-222-231-002-861-683+,7,Y,Squeezed,Unequal,
1,SS,1,R/L,+390-844+,2,Y,Linear,Equal,
1,SS,1,R/L,+740-191+,2,Y,Linear,Equal,
1,PP,1,R/L,+527-555-002-817+,4,Y,Linear,Equal,
1,SC,1,R/L,+400-390-844+,3,Y,Linear,Equal,
1,UC,1,R/L,+520-033-705-240-235[,5,?,Linear,Equal,
1,SS,1,R/L,+740-630+,2,Y,,,
1,UC,1,R/L,+740-798-405-000+,4,N,Linear,Equal,
1,SC,1,R/L,+400-804-233+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-042-741-060-920+,5,Y,Linear,Equal,
1,SC,1,R/L,+400-130-746+,3,Y,Linear,Unequal,
1,PP,1,R/L,+740-760-605-002-861+,5,Y,Partly linear,Adapted,
1,SS,1,R/L,+617-142+,2,Y,,,
1,SS,1,R/L,+527-550+,2,Y,Linear,Equal,
1,SP,1,R/L,+151-240-235-741-892+,5,Y,Partly linear,Adapted,
1,LC,1,R/L,+215-031-480-140-632-705-002-093-033+,9,Y,Linear,Equal,
1,SP,1,R/L,+740-760-519-240-002-861+,6,Y,Linear,Adapted,
1,UC,1,R/L,]000-920-705-803-002-861+,6,N,Linear,Equal,
1,UC,1,R/L,+000-000-000-002-000+,5,N,,,
1,SS,1,R/L,+740-176+,2,Y,Linear,Equal,
1,2L,2,BUS,+690-319/617-255-140+,5,Y,Partly linear,Unequal,
1,PP,1,R/L,+740-042-002-820+,4,Y,Linear,Equal,
1,PP,1,R/L,+520-233+,2,Y,Linear,Equal,
1,PP,1,R/L,+740-176-002-817+,4,Y,Linear,Equal,
1,SS,1,R/L,+161-803+,2,Y,Linear,Equal,
1,SP,1,R/L,+520-220-240-741-440+,5,Y,Linear,Adapted,
1,PP,1,R/L,+740-798-235+,3,Y,Linear,Equal,
1,SC,1,R/L,+032-029+,2,Y,Linear,Unequal,
1,SP,1,R/L,+621-520-220-002-817+,5,Y,Partly linear,Unequal,
1,UC,1,L/R,+000-034-104+,3,N,Linear,Equal,
1,LP,1,R/L,+740-773-233-803-002-320-705-125+,8,Y,Linear,Equal,
1,SC,1,R/L,+405-371-031+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-760-017-503-368-817+,6,Y,Partly linear,Increasing,
1,SS,1,R/L,+151-097+,2,Y,Linear,Unequal,
1,UC,1,R/L,]231-002-861+,3,?,Linear,Equal,
1,SS,1,R/L,+740-752-615-503+,4,Y,,,
1,SP,1,R/L,+740-615-495-240-002-861+,6,Y,Partly linear,Unequal,
1,LP,1,L/R,+740-760-440-240-220-002-861+,7,Y,,,
1,SC,1,R/L,+064-031-400-521-002-820+,6,Y,Linear,Equal,
1,PP,1,R/L,+740-388-220-235-000[,5,N,Linear,Equal,
1,MS,1,R/L,+427-003-001-165-309+,5,Y,Linear,Equal,
1,UC,1,R/L,+740-407-000[,3,N,Linear,Equal,
1,PP,1,R/L,+740-636-240-066-556+,5,Y,Linear,Equal,
1,LP,1,R/L,+090-740-100-415-240-002-817+,7,Y,Linear,Adapted,
1,UC,1,,+782+,1,Y,Indefinable,Indefinable,
3,PP,1,R/L,+407-032-520-095-585-017-220+,7,Y,,,
1,SP,1,R/L,+740-923-240-235-060-820+,6,Y,Linear,Equal,
1,SC,1,,+240-741-390-458+,4,Y,Linear,Unequal,
1,UC,1,,+780+,1,Y,Indefinable,Indefinable,
3,PP,1,R/L,+740-900-850-407-061-845-806+,7,Y,,,
1,SS,1,R/L,+400-158-003+,3,Y,Linear,Unequal,
1,UC,1,,]310-350+,2,?,Linear,Unequal,
1,PP,1,R/L,+740-760-268-002-840-032+,6,Y,Partly linear,Adapted,
1,PP,1,R/L,+390-844-741-031-371+,5,Y,Linear,Equal,
1,LP,1,R/L,+740-803-220-032-220-002-820+,7,Y,Linear,Adapted,
1,SP,1,R/L,+740-455-240-235-060-820+,6,Y,Linear,Equal,
1,PP,1,R/L,+400-527-555-233-235+,5,Y,Linear,Equal,
1,UC,1,R/L,+740-388-807-033-705-520-000+,7,N,Linear,Equal,
1,PP,1,R/L,+740-760-049-002-817+,5,Y,Linear,Adapted,
1,PP,1,R/L,+740-400-142-061-002-798-435-255-705+,9,Y,Linear,Adapted,
1,SP,1,R/L,+000-000-235-060-066-016+,6,N,Linear,Equal,
1,PP,1,R/L,+740-585-017-002-817+,5,Y,Slanting linear,Increasing,
1,UC,1,R/L,+740-690[,2,?,,,
1,UC,1,L/R,+000-000-122-003-002-000+,6,N,,,
1,SS,1,R/L,+592-031+,2,Y,Linear,Equal,
1,UC,1,R/L,+740-100-415-000[,4,N,,,
1,SC,1,R/L,+820-590+,2,Y,Linear,Equal,
1,SS,1,R/L,+156-142+,2,Y,Linear,Equal,
1,SS,1,R/L,+740-100-415+,3,Y,Linear,Equal,
1,SS,1,R/L,+156-003+,2,Y,Linear,Indefinable,
1,SS,1,R/L,+740-752-615-503+,4,Y,,,
1,SS,1,R/L,+740-923-806+,3,Y,Linear,Equal,
1,MS,1,R/L,+740-100-140-003-002-156-920+,7,Y,Linear,Equal,
1,PP,1,R/L,+527-554-031-002-000+,5,N,Linear,Equal,
1,SP,1,R/L,+520-240-741-590-575+,5,Y,Linear,Equal,
1,LP,1,R/L,+416-001-565-740-220-032-002-856+,8,Y,Linear,Equal,
1,PP,1,R/L,+400-740-017-503-240+,5,Y,Linear,Equal,
1,2L,2,R/L,+520-442/425-003-002-000-215+,7,N,Partly linear,Unequal,
1,PP,1,R/L,+740-838-741-390-900-140+,6,Y,Linear,Equal,
1,SC,1,R/L,+617-142-746-140+,4,Y,Linear,Equal,
1,UC,1,L/R,+002-861-096+,3,Y,,,
1,SS,1,R/L,+520-175+,2,Y,Linear,Equal,
1,SS,1,R/L,+740-615-503+,3,Y,Linear,Unequal,
1,SC,1,R/L,+645-202-001-820+,4,Y,Linear,Equal,
1,UC,1,R/L,+323-690+,2,Y,,,
3,UC,1,R/L,+740-690-060-550+,4,Y,,,
1,PP,1,R/L,+740-176-002-861+,4,Y,Linear,Equal,
1,SS,1,R/L,+740-585-017+,3,Y,Strong linear,Equal,
1,SS,1,R/L,+156-031+,2,Y,Linear,Unequal,
1,UC,1,R/L,+520-033-705-002-585[,5,?,Linear,Equal,
1,SS,1,R/L,+740-405-590+,3,Y,Linear,Unequal,
1,SS,1,R/L,+151-097+,2,Y,Linear,Equal,
1,SC,1,R/L,+031-032-171-745+,4,Y,Linear,Equal,
1,UC,1,R/L,+000-004+,2,N,,,
1,UC,1,,+294-844+,2,Y,,,
1,SC,1,R/L,+565-031-416-140-220-001+,6,Y,Linear,Adapted,
1,UC,1,,+000-240-000+,3,N,,,
1,UC,1,,+590-906+,2,Y,,,
1,2L,2,R/L,+791-575-413/740-222-176-060-920+,8,Y,Linear,Equal,
1,2L,2,R/L,+865-032/226-032-700-605+,6,Y,Linear,Adapted,
1,PP,1,R/L,+151-055-240-235+,4,Y,Linear,Equal,
1,SP,1,R/L,+390-920-322-803-002-820+,6,Y,Partly linear,Equal,
1,SP,1,R/L,+504-350-240-741-060-920+,6,Y,Linear,Equal,
1,SC,1,R/L,+892-590+,2,Y,Linear,Equal,
1,UC,1,R/L,]000-832-002-817+,4,N,Linear,Equal,
1,LP,1,R/L,+520-070-219-002-861-032-520-919-140+,9,Y,Strong linear,Equal,
1,PP,1,R/L,+592-741-060-920+,4,Y,Linear,Adapted,
1,SP,1,R/L,+151-390-590-741-060-920+,6,Y,Partly linear,Unequal,
1,SP,1,R/L,+740-798-231-060-820+,5,Y,Linear,Adapted,
1,UC,1,R/L,+617-243-031-700-861+,5,Y,Partly linear,Unequal,
1,PP,1,R/L,+740-388-235+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-772-240+,3,Y,,,
1,PP,1,R/L,+226-032-060-891+,4,Y,Linear,Adapted,
1,PP,1,R/L,+924-132-002-861+,4,Y,Linear,Equal,
1,SS,1,L/R,+407-005+,2,Y,,,
1,SC,1,R/L,+360-268-252-326+,4,Y,,,
1,SS,1,R/L,+390-016+,2,Y,Linear,Equal,
1,SS,1,R/L,+740-176-390-090-390+,5,Y,Linear,Equal,
1,SS,1,R/L,+390-920-323+,3,Y,Linear,Unequal,
1,SS,1,R/L,+400-740-176-140+,4,Y,,,
1,2L,1,L/R,+000-233-220-002-861+,5,N,Partly linear,Unequal,
3,2L,1,L/R,+850-031+,2,Y,Indefinable,Unequal,
5,SS,1,R/L,+156-003-031+,3,Y,Linear,Equal,
1,UC,1,,+840+,1,Y,Indefinable,Indefinable,
1,LP,1,R/L,+527-555-033-706-235-002-817+,7,Y,Linear,Unequal,
1,PP,1,R/L,+000-550-033-706-220-415-798+,7,N,Linear,Equal,
1,UC,1,R/L,]000-806-467+,3,N,,,
1,UC,1,T/B,+911-006+,2,Y,,,
3,SC,1,R/L,+821-001-480-850-595-391+,6,Y,,,
1,SS,1,R/L,+740-615-703+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-927-033-817+,4,Y,,,
1,PP,1,R/L,+740-100-240-031+,4,Y,Linear,Equal,
1,PP,1,R/L,+740-455-002-368-260+,5,Y,Partly linear,Unequal,
1,UC,1,R/L,+167-705+,2,Y,,,
3,UC,1,R/L,+167-705+,2,Y,,,
1,SC,1,R/L,+821-001-480-850-595-391+,6,Y,,,
1,3L,3,,+832/006-740/090+,4,Y,,,
1,UC,1,T/B,+913-005-004-151-803+,5,Y,,,
3,SC,1,T/B,+821-001-480-850-595-391+,6,Y,,,
1,2L,2,T/B,+007/004+,2,Y,,,
1,SS,1,R/L,+151-061+,2,Y,Linear,Equal,
1,PP,1,R/L,+740-337-484-031-060-891+,6,Y,Partly linear,Adapted,
1,UC,1,,]000-002-735+,3,N,Indefinable,Indefinable,
1,PP,1,R/L,+740-032-840-002-768+,5,Y,Partly linear,Adapted,
1,SP,1,R/L,+520-000-235-002-861+,5,N,Partly linear,Unequal,
1,LP,1,R/L,+740-760-001-220-415-798-803+,7,Y,Linear,Equal,
1,SC,1,R/L,+820-297-861+,3,Y,Linear,Equal,
1,UC,1,R/L,+740-000-000-002-820+,5,N,Linear,Equal,
1,PP,1,R/L,+090-740-240-235-590-645-104+,7,Y,,,
1,SP,1,R/L,+740-904-220-032-002-142+,6,Y,Linear,Equal,
1,SC,1,R/L,+690-322+,2,Y,,,
3,PP,1,R/L,+740-690-060-550+,4,Y,,,
1,UC,1,,+840+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+390-090-000[,3,N,Indefinable,Unequal,
1,PP,1,R/L,+740-923-033-705-060-692+,6,Y,Partly linear,Unequal,
1,PP,1,R/L,+390-003-002-820+,4,Y,Linear,Equal,
1,SC,1,,+003-003+,2,Y,Unordered,Equal,
1,SP,1,R/L,+740-637-240-002-861+,5,Y,Linear,Adapted,
1,MS,1,R/L,+520-072-233-740-798-002-861-832+,8,Y,Linear,Adapted,
1,SC,1,R/L,+298-350-761-032-060-572+,6,Y,Slanting linear,Increasing,
