,class,lines,direction,text,signs,complete,alignment,sign height,images
1,SC,1,R/L,+161-740-384[,3,?,Linear,Equal,
1,SS,1,R/L,+156-031-133+,3,Y,Linear,Unequal,
1,SC,1,R/L,+368-803-031+,3,Y,Linear,Adapted,
1,SC,1,R/L,+435-001-031+,3,Y,Linear,Equal,
1,UC,1,R/L,+740-904-690+,3,Y,Linear,Equal,
1,SS,1,R/L,+156-031+,2,Y,Linear,Equal,
1,UC,1,,+840+,1,Y,Indefinable,Indefinable,
1,SC,1,R/L,+590-705-575-920-140+,5,Y,Linear,Adapted,
1,SC,1,R/L,+820-390-590+,3,Y,Linear,Unequal,
1,PP,1,R/L,+232-000-032+,3,N,Linear,Equal,
1,SS,1,R/L,+740-176[,2,?,Linear,Equal,
1,PP,1,R/L,+740-482-235+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-373-031-002-315-850+,6,Y,Linear,Equal,
1,UC,1,R/L,+740-900-003-001-000[,5,N,Linear,Indefinable,
1,2L,2,R/L,+930/740-100-233-240-000[,6,N,Linear,Equal,
1,UC,1,R/L,+740-904-000[,3,N,Linear,Equal,
1,UC,1,R/L,]740-760[,2,?,Indefinable,Indefinable,
1,SC,1,R/L,+842-391-297-705-717[,5,?,Slanting linear,Unequal,
1,PP,1,R/L,+740-798-231[,3,?,Linear,Equal,
1,SC,1,R/L,+226-575-920-140[,4,?,Strong linear,Equal,
1,UC,1,R/L,+740-390-590-000[,4,N,Strong linear,Equal,
1,UC,1,R/L,+740-690-435-000[,4,N,Linear,Equal,
1,UC,1,R/L,+740-760-482[,3,?,Linear,Equal,
1,PP,1,R/L,+740-554-001-220[,4,?,Partly linear,Equal,
1,UC,1,R/L,+740-803-235[,3,?,Linear,Unequal,
1,??,1,R/L,+390-000[,2,N,,,
1,??,1,R/L,+151-000+,2,N,Indefinable,Indefinable,
1,LP,1,R/L,+740-176-220-415-002-435-000[,7,N,Linear,Equal,
1,UC,1,R/L,+740-798-000[,3,N,Linear,Equal,
1,UC,1,R/L,+368-374-590-000[,4,N,Partly linear,Equal,
1,UC,1,R/L,+226-415-031-741-000[,5,N,Partly linear,Unequal,
1,PP,1,R/L,+520-220-415-817[,4,?,Linear,Unequal,
1,AN,1,,+091[,1,?,Indefinable,Indefinable,
1,??,1,R/L,+740-000[,2,N,Indefinable,Indefinable,
1,UC,1,R/L,+740-100-000[,3,N,Linear,Equal,
1,UC,1,R/L,+740-100-000[,3,N,Linear,Equal,
1,??,1,R/L,+740-000[,2,N,Indefinable,Indefinable,
1,UC,1,,+740[,1,?,Indefinable,Indefinable,
1,UC,1,,+740[,1,?,Indefinable,Indefinable,
1,SP,1,R/L,+520-220-032-002-861+,5,Y,Linear,Adapted,
1,LP,1,R/L,+740-100-415-070-032-002-820-000+,8,N,Linear,Equal,
1,UC,1,R/L,+165-745[,2,?,Linear,Equal,
1,??,1,R/L,+406-000[,2,N,Linear,Indefinable,
1,??,1,R/L,+733-000[,2,N,Indefinable,Indefinable,
1,UC,1,,+520[,1,?,Indefinable,Indefinable,
1,PP,1,R/L,+679-740-220-032-806-001-595-575-001-095+,10,Y,Linear,Equal,
1,UC,1,R/L,+740-055-527-555-000[,5,N,Linear,Equal,
1,UC,1,,+098-060-702[,3,?,,,
1,UC,1,R/L,+000-850-140-388-002-000[,6,N,,,
1,LC,1,R/L,+353-090-350-001-440-220-705-000[,8,N,Partly linear,Unequal,
1,UC,1,R/L,+390-000-000[,3,N,,,
1,UC,1,,+161[,1,?,Indefinable,Indefinable,
1,SC,1,R/L,+550-920-320-220[,4,?,,,
1,UC,1,R/L,+255-240-235[,3,?,Linear,Equal,
1,UC,1,R/L,+740-176-000-000[,4,N,,,
1,PP,1,R/L,+407-004-002-861+,4,Y,Strong linear,Equal,
1,UC,1,R/L,]000-235-002[,3,N,,,
1,UC,1,,]562[,1,?,Indefinable,Indefinable,
1,UC,1,,]820+,1,?,Indefinable,Indefinable,
1,UC,1,R/L,+140-705[,2,?,Linear,Equal,
1,PP,1,R/L,+520-033-705-240[,4,?,Partly linear,Unequal,
1,UC,1,R/L,+740-690-435[,3,?,Strong linear,Equal,
1,UC,1,R/L,+740-760-460[,3,?,Partly linear,Unequal,
1,UC,1,R/L,]740-760-000[,3,N,,,
1,??,1,R/L,+740-000[,2,N,,,
1,UC,1,R/L,]740-033-000[,3,N,,,
1,??,1,R/L,]002-000[,2,N,,,
1,UC,1,R/L,+400-520-550[,3,?,Linear,Equal,
1,UC,1,R/L,+360-000[,2,N,,,
1,UC,1,R/L,+740-100-000-140-000+,5,N,Linear,Adapted,
1,UC,1,R/L,+000-000-388-028-741-060-920+,7,N,Partly linear,Unequal,
1,PP,1,R/L,+740-760-033-706-233-803+,6,Y,Linear,Equal,
1,SS,1,R/L,+617-550-033+,3,Y,Linear,Equal,
1,LP,1,R/L,+527-555-055-233-235-741-831-518+,8,Y,Linear,Equal,
1,UC,1,R/L,]000-235-002-065-834+,5,N,Indefinable,Unequal,
1,UC,1,R/L,+740-000-233-803-000-001-000+,7,N,Indefinable,Indefinable,
1,UC,1,,+236+,1,Y,Indefinable,Indefinable,
1,LP,1,R/L,+740-100-415-798-460-350-002-817+,8,Y,Linear,Equal,
1,SS,1,R/L,+241-235+,2,Y,Linear,Equal,
1,UC,1,R/L,+527-554-001-297-190+,5,Y,Linear,Equal,
1,PP,1,R/L,+740-540-002-820+,4,Y,Linear,Unequal,
1,PP,1,R/L,+151-390-590-002-374-840+,6,Y,Linear,Equal,
1,PP,1,R/L,+520-220-235-000-130-741+,6,N,Indefinable,Indefinable,
1,SC,1,R/L,+241-156-590-706-794-732+,6,Y,Partly linear,Unequal,
1,??,1,,+150-000+,2,N,Linear,Equal,
1,SC,1,R/L,+861-292-590-520-070-503+,6,Y,Linear,Equal,
1,PP,1,R/L,+740-455-240-235+,4,Y,Strong linear,Equal,
1,SC,1,R/L,+808-347-061+,3,Y,Linear,Equal,
1,UC,1,R/L,+390-005-140-000[,4,N,Strong linear,Equal,
1,UC,1,,+233-240[,2,?,Linear,Equal,
1,SS,1,R/L,+740-760-315+,3,Y,Linear,Equal,
1,2L,2,,+930/070-615-417+,4,Y,Linear,Unequal,
1,SC,1,R/L,+001-820-595-760-706-635+,6,Y,Linear,Unequal,
1,PP,1,R/L,+740-564-060-820+,4,Y,Linear,Equal,
1,UC,1,,+930+,1,Y,Indefinable,Indefinable,
1,UC,1,,]717-593-706+,3,?,Indefinable,Unequal,
1,PP,1,R/L,+565-740-240-103-002-000+,6,N,Linear,Equal,
1,SS,1,R/L,+740-100-140-003+,4,Y,Strong linear,Equal,
1,SP,1,R/L,+520-231-002-820+,4,Y,Linear,Unequal,
1,PP,1,R/L,+740-615-104-002-817+,5,Y,Partly linear,Unequal,
1,PP,1,R/L,+740-798-745-924-692+,5,Y,Linear,Equal,
1,2L,2,R/L,+740-585-220/002-130-035-171+,7,Y,Partly linear,Unequal,
1,UC,1,R/L,+550-233-235+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-140-002-741-060-920+,6,Y,Partly linear,Unequal,
1,SP,1,R/L,+740-335-233-002-861+,5,Y,Linear,Equal,
1,2L,2,R/L,+874-543-350/520-001-741-794-324+,8,Y,Partly linear,Unequal,
1,SC,1,R/L,+855-297-892+,3,Y,Linear,Unequal,
1,UC,1,,+226+,1,Y,Indefinable,Indefinable,
1,PP,1,R/L,+740-803-002-820-741+,5,Y,Partly linear,Unequal,
1,UC,1,,]000-552-518+,3,N,Linear,Unequal,
1,UC,1,R/L,+000-585-220+,3,N,Linear,Unequal,
1,UC,1,R/L,]000-100-415+,3,N,Linear,Unequal,
1,UC,1,R/L,+156-389+,2,Y,Linear,Increasing,
1,2L,2,R/L,+000/000-000-031-002-817+,6,N,Indefinable,Indefinable,
1,2L,2,R/L,+060-692/740-269-140-002+,6,Y,Partly linear,Unequal,
1,SC,1,R/L,+920-388+,2,Y,Linear,Equal,
1,2L,2,R/L,+740-544/353-741-455-920+,6,Y,Unordered,Unequal,
1,UC,1,R/L,+401-065[,2,?,Linear,Equal,
