,class,lines,direction,text,signs,complete,alignment,sign height,images
1,SC,1,R/L,+820-064-104+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-007-503-002-817+,5,Y,Linear,Equal,
1,SP,1,R/L,+740-100-415-745-060-920+,6,Y,Linear,Equal,
1,PP,1,R/L,+740-354-002-817+,4,Y,Linear,Equal,
1,LP,1,R/L,+527-550-033-705-220-415-060-550+,8,Y,Linear,Equal,
1,SC,1,R/L,+422-003-263-104-745-055+,6,Y,Linear,Equal,
1,UC,1,R/L,+000-226-032-002-454+,5,N,Linear,Equal,
1,UC,1,R/L,+527-555-407-844-055-000+,6,N,Linear,Equal,
1,LP,1,R/L,+740-690-435-255-240-220-415-806-742-060-920+,11,Y,Linear,Equal,
1,LC,1,R/L,+832-904-740-444-388-233-798-806+,8,Y,Linear,Equal,
1,MS,1,R/L,+617-142-384-032-154-806-467+,7,Y,Linear,Equal,
1,PP,1,R/L,+740-338-605-176-001-820+,6,Y,Linear,Equal,
1,SC,1,R/L,+401-823-381-920-000+,5,N,Linear,Equal,
1,PP,1,R/L,+740-900-003-615-503+,5,Y,Linear,Equal,
1,LP,1,R/L,+740-100-233-220-032-002-820+,7,Y,Linear,Equal,
1,PP,1,R/L,+740-100-176-002-861-533-717+,7,Y,Linear,Equal,
1,PP,1,R/L,+740-690-435-255-240-235+,6,Y,Linear,Equal,
1,MS,1,R/L,+407-005-001-746-740-590+,6,Y,Linear,Equal,
1,SS,1,R/L,+154-798-460-353+,4,Y,Linear,Equal,
1,MS,1,R/L,+137-003-001-740-920-322+,6,Y,Linear,Equal,
1,LP,1,R/L,+740-055-220-032-798-002-820+,7,Y,Linear,Equal,
1,SS,1,R/L,+617-142+,2,Y,Linear,Equal,
1,SS,1,R/L,+617-145+,2,Y,Linear,Equal,
1,SP,1,R/L,+740-900-003-803-002-820+,6,Y,Linear,Equal,
1,PP,1,R/L,+407-004-002-820+,4,Y,Linear,Equal,
1,PP,1,R/L,+405-004-001-137+,4,Y,Linear,Equal,
1,SP,1,R/L,+226-032-798-742-060-920+,6,Y,Linear,Equal,
1,SS,1,R/L,+740-519+,2,Y,Linear,Equal,
1,SS,1,R/L,+740-861-383-031+,4,Y,Linear,Equal,
1,SC,1,R/L,+250-605-626-060-820+,5,Y,Linear,Equal,
1,LP,1,R/L,+405-845-686-740-793-003-233-805-002-861-533-717+,12,Y,Linear,Equal,
1,PP,1,R/L,+740-405-590-220-032-806+,6,Y,Linear,Equal,
1,LP,1,R/L,+679-740-575-017-240-806-002-540+,8,Y,Linear,Equal,
1,MS,1,R/L,+740-752-001-033-706+,5,Y,Linear,Equal,
1,PP,1,R/L,+520-220-415-798+,4,Y,Linear,Equal,
1,LC,1,R/L,+204-630-233-832-904-794-630-235-060-550+,10,Y,Linear,Equal,
1,PP,1,R/L,+740-752-055-233+,4,Y,Linear,Equal,
1,SS,1,R/L,+740-920-323+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-055-033-706-235+,5,Y,Linear,Equal,
1,PP,1,R/L,+617-142-001-002-820+,5,Y,Linear,Equal,
1,SS,1,R/L,+617-550-003+,3,Y,Linear,Equal,
1,LC,1,R/L,+494-615-179-100-001-033-426+,7,Y,Linear,Equal,
1,SC,1,R/L,+407-063-520-095+,4,Y,Linear,Equal,
1,SS,1,R/L,+405-005+,2,Y,Linear,Equal,
1,PP,1,R/L,+740-923-240-235-806+,5,Y,Linear,Equal,
1,UC,1,R/L,]000-220-415-832[,4,N,Linear,Equal,
1,SC,1,R/L,+740-923-235-742-380+,5,Y,Linear,Equal,
1,PP,1,R/L,+407-061-002-817+,4,Y,Linear,Equal,
1,SS,1,R/L,+045-740-806+,3,Y,Linear,Equal,
1,UC,1,,+220+,1,Y,Indefinable,Indefinable,
1,LP,1,R/L,+390-840-233-240-744-033-272+,7,Y,Linear,Equal,
1,UC,1,R/L,+031-625-140-220-415+,5,Y,Linear,Equal,
1,SC,1,R/L,]415-798-002-354-004+,5,?,Linear,Equal,
1,SC,1,,+220-786-255+,3,Y,Linear,Equal,
1,UC,1,R/L,+256-832+,2,Y,Partly linear,Unequal,
1,SC,1,R/L,+324-255-001-405-016+,5,Y,Circular,Equal,
1,??,1,,]000-140+,2,N,Indefinable,Indefinable,
1,SS,1,L/R,+405-004-747+,3,Y,,,
1,UC,1,,+000-000-590-705+,4,N,,,
1,UC,1,R/L,+692-904-000-031-000+,5,N,,,
1,UC,1,R/L,+000-000-904-692-000+,5,N,,,
1,SS,1,R/L,+740-792+,2,Y,,,
1,??,1,R/L,]806-468-520-095-033-705[,6,?,,,
3,??,1,R/L,+527-550-231-798[,4,?,,,
5,??,1,R/L,]690-435-255-055[,4,?,,,
1,??,1,,+595-705-000[,3,N,,,
3,??,1,,+595-705-000[,3,N,,,
5,??,1,,+000-000-530-000+,4,N,,,
1,PP,1,R/L,+740-100-415-741-060-920+,6,Y,,,
1,??,1,R/L,+090-740-176-000-000+,5,N,Partly linear,Unequal,
1,SS,1,R/L,+156-003+,2,Y,,,
1,MS,1,R/L,+740-390-590-033-705-000+,6,N,,,
1,MS,1,R/L,+740-390-590-033-705+,5,Y,,,
1,MS,1,R/L,+740-390-590-033-705+,5,Y,,,
1,MS,1,R/L,+740-390-590-033-705-000+,6,N,,,
1,UC,1,R/L,+000-820+,2,N,,,
3,UC,1,R/L,+400-000-000-220+,4,N,,,
1,PP,1,R/L,+740-390-590-002-820+,5,Y,,,
1,UC,1,R/L,+740-100+,2,Y,,,
1,PP,1,R/L,+740-176-235+,3,Y,,,
1,ZN,1,,+943+,1,Y,Indefinable,Indefinable,
1,ZN,1,,+942+,1,Y,Indefinable,Indefinable,
3,ZN,1,,+942+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+167-706+,2,Y,,,
3,UC,1,R/L,+167-706+,2,Y,,,
1,SS,1,R/L,]740-100-415+,3,?,,,
3,SS,1,R/L,]740-100-415+,3,?,,,
1,UC,1,R/L,+000-002-520-000-000-000-906-388+,8,N,,,
1,??,1,,+000-000+,2,N,,,
3,??,1,,+856-000-000-368+,4,N,,,
1,SP,1,R/L,+740-032-840-220-002-861+,6,Y,,,
1,SP,1,R/L,+740-032-840-240-002-000+,6,N,,,
1,SS,1,R/L,+740-690-435-255+,4,Y,,,
1,UC,1,R/L,+740-760[,2,?,,,
1,SC,1,R/L,+621-740-510+,3,Y,Linear,Unequal,
1,UC,1,,+740[,1,?,Indefinable,Indefinable,
1,SS,1,R/L,+740-630+,2,Y,,,
1,SS,1,R/L,+740-630+,2,Y,,,
1,SS,1,R/L,+740-630+,2,Y,,,
1,UC,1,,+740[,1,?,Indefinable,Indefinable,
1,SS,1,R/L,+740-630+,2,Y,,,
1,PP,1,R/L,+090-740-240-235-590-645-104+,7,Y,,,
1,PP,1,R/L,+090-740-240-235-590-645-104+,7,Y,,,
1,PP,1,R/L,+090-740-240-235-590-645-104+,7,Y,,,
1,PP,1,R/L,+090-740-240-235-590-645-104+,7,Y,,,
1,PP,1,R/L,+400-740-220-415-798+,5,Y,,,
1,PP,1,R/L,+400-740-220-415-798+,5,Y,,,
1,UC,1,,+540+,1,Y,Indefinable,Indefinable,
3,UC,1,R/L,+400-158-806-473+,4,Y,,,
1,PP,1,R/L,+400-740-904-798-460-350+,6,Y,,,
3,SP,1,R/L,+740-100-415-191-002-817+,6,Y,,,
1,PP,1,R/L,+400-740-405-590-235-806+,6,Y,,,
1,PP,1,R/L,+740-100-220+,3,Y,,,
1,??,1,,+000+,1,N,Indefinable,Indefinable,
3,??,1,R/L,+151-031-000-000-000+,5,N,,,
1,SS,1,R/L,+617-142+,2,Y,,,
1,??,1,R/L,+840-000-000-240+,4,N,,,
3,??,1,R/L,+400-000-706+,3,N,,,
1,SC,1,R/L,+400-097-700-004+,4,Y,,,
1,SC,1,R/L,+400-097-700-004+,4,Y,,,
1,SC,1,R/L,+400-097-700-004+,4,Y,,,
1,UC,1,R/L,+718-815+,2,Y,,,
3,UC,1,R/L,+103-740-803-060-540+,5,Y,,,
1,SS,1,R/L,+400-740-803+,3,Y,,,
1,??,1,R/L,+000-740-585-832-000+,5,N,,,
3,??,1,R/L,+000-455-066-942-090-000+,6,N,,,
1,??,1,R/L,+000-740-585-000-240+,5,N,,,
3,??,1,R/L,+000-455-066-942-090-000+,6,N,,,
1,UC,1,R/L,+255-000+,2,N,,,
3,SS,1,R/L,+520-235+,2,Y,,,
5,UC,1,R/L,+090-740-615+,3,Y,,,
1,UC,1,R/L,+090-740-000+,3,N,,,
3,SS,1,R/L,+520-235+,2,Y,,,
5,SC,1,R/L,+435-255-165-000+,4,N,,,
1,LC,1,R/L,+617-055-435-255-400-136-140+,7,Y,,,
1,SC,1,R/L,+850-140-803-002-840-016+,6,Y,,,
1,SC,1,R/L,+850-140-803-002-840-016+,6,Y,,,
1,PP,1,R/L,+090-740-585-000-240+,5,N,,,
3,UC,1,R/L,+000-362+,2,N,,,
1,SC,1,R/L,+032-840-221-150-741-070-255+,7,Y,,,
3,LC,1,R/L,+921-100-415-904-017-032-820-740-904-741+,10,Y,,,
5,MS,1,R/L,+390-697-151-740-176-798-838+,7,Y,,,
1,MS,1,R/L,+390-697-151-740-176-798-838+,7,Y,,,
3,SC,1,R/L,+032-840-267-150-741-070+,6,Y,,,
5,LC,1,R/L,+740-100-415-904-017-032-820-740-904-741+,10,Y,,,
1,LC,1,BUS,+400-592-140-003-900-692-003-700+,8,Y,Unordered,Unequal,
1,UC,1,R/L,+690-323+,2,Y,Linear,Equal,
3,PP,1,R/L,+740-690-060-550+,4,Y,Linear,Equal,
1,PP,1,R/L,+740-176-233-000+,4,N,,,
1,PP,1,R/L,+740-176-233-806+,4,Y,,,
1,PP,1,R/L,+740-384-233-806+,4,Y,,,
1,PP,1,R/L,+740-384-233-000+,4,N,,,
1,PP,1,R/L,+407-845-220-415+,4,Y,,,
1,SS,1,R/L,+407-845-220-415+,4,Y,,,
1,PP,1,R/L,+405-240-740-176-002-326+,6,Y,,,
3,SC,1,R/L,+165-900-790+,3,Y,,,
1,PP,1,R/L,+405-240-740-176-002-326+,6,Y,,,
3,SC,1,R/L,+165-900-790+,3,Y,,,
1,UC,1,R/L,+165-900-700-003+,4,Y,,Unequal,
3,UC,1,R/L,+740-176-220-032+,4,Y,Linear,Equal,
1,VN,1,R/L,+165-900-700-003+,4,Y,,,
3,PP,1,R/L,+740-176-220-032+,4,Y,,,
1,SC,1,R/L,+407-585-233+,3,Y,,,
3,SS,1,R/L,+706-005+,2,Y,,,
1,SC,1,R/L,+407-585-233+,3,Y,,,
3,SS,1,R/L,+706-005+,2,Y,,,
1,SC,1,R/L,+407-585-233+,3,Y,,,
3,SS,1,R/L,+706-005+,2,Y,,,
1,SS,1,R/L,+740-615-503+,3,Y,,,
3,ZN,1,,+341+,1,Y,Indefinable,Indefinable,
1,SS,1,R/L,+740-615-503+,3,Y,,,
3,ZN,1,,+341+,1,Y,Indefinable,Indefinable,
1,MS,1,R/L,+617-142-001-595-095-760-744+,7,Y,,,
1,MS,1,R/L,+617-142-001-595-095-760-744+,7,Y,,,
1,UC,1,R/L,+000-000-717-747+,4,N,,,
1,SC,1,R/L,+595-343-615+,3,Y,,,
1,UC,1,R/L,+407-071-032+,3,Y,,,
1,SC,1,R/L,+407-071-032+,3,Y,,,
